y	x	clickSelects	showSelected1	group
22.4	1995.32876712329	1-18	1-18	10
21	1995.41369863014	1-18	1-18	10
25.2	1995.49589041096	1-18	1-18	10
25.2	1995.58082191781	1-18	1-18	10
26.5	1995.66575342466	1-18	1-18	10
24.7	1995.74794520548	1-18	1-18	10
27	1995.83287671233	1-18	1-18	10
23.4	1995.91506849315	1-18	1-18	10
22.9	1996	1-18	1-18	10
21.9	1996.08469945355	1-18	1-18	10
22.4	1996.16393442623	1-18	1-18	10
21.9	1996.24863387978	1-18	1-18	10
22.9	1996.3306010929	1-18	1-18	10
22.9	1996.41530054645	1-18	1-18	10
24.7	1996.49726775956	1-18	1-18	10
25.2	1996.58196721311	1-18	1-18	10
25.2	1996.66666666667	1-18	1-18	10
24.7	1996.74863387978	1-18	1-18	10
22.9	1996.83333333333	1-18	1-18	10
21.5	1996.91530054645	1-18	1-18	10
20.1	1997	1-18	1-18	10
20.1	1997.08493150685	1-18	1-18	10
21.5	1997.16164383562	1-18	1-18	10
20.1	1997.24657534247	1-18	1-18	10
21.9	1997.32876712329	1-18	1-18	10
22.9	1997.41369863014	1-18	1-18	10
26.5	1997.49589041096	1-18	1-18	10
27.9	1997.58082191781	1-18	1-18	10
27	1997.66575342466	1-18	1-18	10
24.7	1997.74794520548	1-18	1-18	10
24.7	1997.83287671233	1-18	1-18	10
22.4	1997.91506849315	1-18	1-18	10
22.9	1998	1-18	1-18	10
22.9	1998.08493150685	1-18	1-18	10
24.3	1998.16164383562	1-18	1-18	10
22.9	1998.24657534247	1-18	1-18	10
21.9	1998.32876712329	1-18	1-18	10
22.4	1998.41369863014	1-18	1-18	10
24.3	1998.49589041096	1-18	1-18	10
28.3	1998.58082191781	1-18	1-18	10
24.7	1998.66575342466	1-18	1-18	10
23.8	1998.74794520548	1-18	1-18	10
22.9	1998.83287671233	1-18	1-18	10
21.9	1998.91506849315	1-18	1-18	10
21	1999	1-18	1-18	10
20.5	1999.08493150685	1-18	1-18	10
19.6	1999.16164383562	1-18	1-18	10
21	1999.24657534247	1-18	1-18	10
19.6	1999.32876712329	1-18	1-18	10
21	1999.41369863014	1-18	1-18	10
23.8	1999.49589041096	1-18	1-18	10
24.3	1999.58082191781	1-18	1-18	10
21.9	1999.66575342466	1-18	1-18	10
22.9	1999.74794520548	1-18	1-18	10
22.9	1999.83287671233	1-18	1-18	10
20.5	1999.91506849315	1-18	1-18	10
20.5	2000	1-18	1-18	10
19.1	2000.08469945355	1-18	1-18	10
19.1	2000.16393442623	1-18	1-18	10
20.1	2000.24863387978	1-18	1-18	10
19.6	2000.3306010929	1-18	1-18	10
21.5	2000.41530054645	1-18	1-18	10
23.8	2000.49726775956	1-18	1-18	10
27	2000.58196721312	1-18	1-18	10
23.8	2000.66666666667	1-18	1-18	10
23.4	2000.74863387978	1-18	1-18	10
22.9	2000.83333333333	1-18	1-18	10
22.9	2000.91530054645	1-18	1-18	10
21	1995	1-19	1-19	11
21.5	1995.08493150685	1-19	1-19	11
21	1995.16164383562	1-19	1-19	11
21	1995.24657534247	1-19	1-19	11
19.6	1995.32876712329	1-19	1-19	11
19.6	1995.41369863014	1-19	1-19	11
26.5	1995.49589041096	1-19	1-19	11
26.1	1995.58082191781	1-19	1-19	11
27	1995.66575342466	1-19	1-19	11
26.1	1995.74794520548	1-19	1-19	11
25.2	1995.83287671233	1-19	1-19	11
22.4	1995.91506849315	1-19	1-19	11
20.5	1996	1-19	1-19	11
20.5	1996.08469945355	1-19	1-19	11
20.1	1996.16393442623	1-19	1-19	11
19.6	1996.24863387978	1-19	1-19	11
20.5	1996.3306010929	1-19	1-19	11
20.5	1996.41530054645	1-19	1-19	11
22.9	1996.49726775956	1-19	1-19	11
26.1	1996.58196721311	1-19	1-19	11
24.7	1996.66666666667	1-19	1-19	11
23.8	1996.74863387978	1-19	1-19	11
22.4	1996.83333333333	1-19	1-19	11
21	1996.91530054645	1-19	1-19	11
19.6	1997	1-19	1-19	11
19.1	1997.08493150685	1-19	1-19	11
19.6	1997.16164383562	1-19	1-19	11
18.6	1997.24657534247	1-19	1-19	11
19.6	1997.32876712329	1-19	1-19	11
21	1997.41369863014	1-19	1-19	11
24.7	1997.49589041096	1-19	1-19	11
29.2	1997.58082191781	1-19	1-19	11
27.9	1997.66575342466	1-19	1-19	11
26.5	1997.74794520548	1-19	1-19	11
26.5	1997.83287671233	1-19	1-19	11
24.3	1997.91506849315	1-19	1-19	11
22.9	1998	1-19	1-19	11
22.9	1998.08493150685	1-19	1-19	11
21.9	1998.16164383562	1-19	1-19	11
21	1998.24657534247	1-19	1-19	11
21	1998.32876712329	1-19	1-19	11
21.9	1998.41369863014	1-19	1-19	11
24.7	1998.49589041096	1-19	1-19	11
27.4	1998.58082191781	1-19	1-19	11
24.7	1998.66575342466	1-19	1-19	11
22.9	1998.74794520548	1-19	1-19	11
21.9	1998.83287671233	1-19	1-19	11
20.1	1998.91506849315	1-19	1-19	11
19.6	1999	1-19	1-19	11
19.1	1999.08493150685	1-19	1-19	11
18.6	1999.16164383562	1-19	1-19	11
18.6	1999.24657534247	1-19	1-19	11
19.1	1999.32876712329	1-19	1-19	11
20.1	1999.41369863014	1-19	1-19	11
21.5	1999.49589041096	1-19	1-19	11
22.9	1999.58082191781	1-19	1-19	11
21.5	1999.66575342466	1-19	1-19	11
22.4	1999.74794520548	1-19	1-19	11
21.9	1999.83287671233	1-19	1-19	11
20.1	1999.91506849315	1-19	1-19	11
19.6	2000	1-19	1-19	11
18.1	2000.08469945355	1-19	1-19	11
18.1	2000.16393442623	1-19	1-19	11
18.6	2000.24863387978	1-19	1-19	11
18.6	2000.3306010929	1-19	1-19	11
19.6	2000.41530054645	1-19	1-19	11
22.9	2000.49726775956	1-19	1-19	11
26.1	2000.58196721312	1-19	1-19	11
24.7	2000.66666666667	1-19	1-19	11
22.4	2000.74863387978	1-19	1-19	11
21.9	2000.83333333333	1-19	1-19	11
21.5	2000.91530054645	1-19	1-19	11
24.7	1995	1-2	1-2	12
24.7	1995.08493150685	1-2	1-2	12
24.7	1995.16164383562	1-2	1-2	12
25.2	1995.24657534247	1-2	1-2	12
25.2	1995.32876712329	1-2	1-2	12
22.9	1995.41369863014	1-2	1-2	12
22.9	1995.49589041096	1-2	1-2	12
21.9	1995.58082191781	1-2	1-2	12
21.9	1995.66575342466	1-2	1-2	12
22.4	1995.74794520548	1-2	1-2	12
22.4	1995.83287671233	1-2	1-2	12
23.8	1995.91506849315	1-2	1-2	12
23.8	1996	1-2	1-2	12
23.4	1996.08469945355	1-2	1-2	12
24.7	1996.16393442623	1-2	1-2	12
23.8	1996.24863387978	1-2	1-2	12
23.8	1996.3306010929	1-2	1-2	12
23.4	1996.41530054645	1-2	1-2	12
22.4	1996.49726775956	1-2	1-2	12
21.9	1996.58196721311	1-2	1-2	12
21.5	1996.66666666667	1-2	1-2	12
21.9	1996.74863387978	1-2	1-2	12
22.9	1996.83333333333	1-2	1-2	12
22.9	1996.91530054645	1-2	1-2	12
23.4	1997	1-2	1-2	12
23.8	1997.08493150685	1-2	1-2	12
25.6	1997.16164383562	1-2	1-2	12
25.2	1997.24657534247	1-2	1-2	12
24.7	1997.32876712329	1-2	1-2	12
23.8	1997.41369863014	1-2	1-2	12
22.9	1997.49589041096	1-2	1-2	12
22.9	1997.58082191781	1-2	1-2	12
21.9	1997.66575342466	1-2	1-2	12
22.4	1997.74794520548	1-2	1-2	12
23.8	1997.83287671233	1-2	1-2	12
23.4	1997.91506849315	1-2	1-2	12
24.7	1998	1-2	1-2	12
25.6	1998.08493150685	1-2	1-2	12
26.1	1998.16164383562	1-2	1-2	12
24.7	1998.24657534247	1-2	1-2	12
24.7	1998.32876712329	1-2	1-2	12
22.9	1998.41369863014	1-2	1-2	12
22.4	1998.49589041096	1-2	1-2	12
21.5	1998.58082191781	1-2	1-2	12
21.5	1998.66575342466	1-2	1-2	12
21.5	1998.74794520548	1-2	1-2	12
22.4	1998.83287671233	1-2	1-2	12
23.4	1998.91506849315	1-2	1-2	12
23.4	1999	1-2	1-2	12
23.8	1999.08493150685	1-2	1-2	12
23.4	1999.16164383562	1-2	1-2	12
23.4	1999.24657534247	1-2	1-2	12
23.4	1999.32876712329	1-2	1-2	12
22.4	1999.41369863014	1-2	1-2	12
21.9	1999.49589041096	1-2	1-2	12
21.9	1999.58082191781	1-2	1-2	12
21.5	1999.66575342466	1-2	1-2	12
21	1999.74794520548	1-2	1-2	12
21.9	1999.83287671233	1-2	1-2	12
22.9	1999.91506849315	1-2	1-2	12
23.8	2000	1-2	1-2	12
24.7	2000.08469945355	1-2	1-2	12
24.3	2000.16393442623	1-2	1-2	12
24.3	2000.24863387978	1-2	1-2	12
23.4	2000.3306010929	1-2	1-2	12
22.4	2000.41530054645	1-2	1-2	12
21.9	2000.49726775956	1-2	1-2	12
21	2000.58196721312	1-2	1-2	12
21	2000.66666666667	1-2	1-2	12
22.4	2000.74863387978	1-2	1-2	12
23.4	2000.83333333333	1-2	1-2	12
24.7	2000.91530054645	1-2	1-2	12
19.1	1995	1-20	1-20	13
20.1	1995.08493150685	1-20	1-20	13
21.9	1995.16164383562	1-20	1-20	13
23.4	1995.24657534247	1-20	1-20	13
24.7	1995.32876712329	1-20	1-20	13
28.3	1995.41369863014	1-20	1-20	13
33.1	1995.49589041096	1-20	1-20	13
30.1	1995.58082191781	1-20	1-20	13
30.5	1995.66575342466	1-20	1-20	13
27.9	1995.74794520548	1-20	1-20	13
23.4	1995.83287671233	1-20	1-20	13
21	1995.91506849315	1-20	1-20	13
18.6	1996	1-20	1-20	13
19.1	1996.08469945355	1-20	1-20	13
20.5	1996.16393442623	1-20	1-20	13
21.5	1996.24863387978	1-20	1-20	13
23.8	1996.3306010929	1-20	1-20	13
26.5	1996.41530054645	1-20	1-20	13
27.4	1996.49726775956	1-20	1-20	13
29.7	1996.58196721311	1-20	1-20	13
27.9	1996.66666666667	1-20	1-20	13
24.7	1996.74863387978	1-20	1-20	13
21	1996.83333333333	1-20	1-20	13
19.6	1996.91530054645	1-20	1-20	13
17.6	1997	1-20	1-20	13
18.1	1997.08493150685	1-20	1-20	13
21	1997.16164383562	1-20	1-20	13
20.1	1997.24657534247	1-20	1-20	13
24.3	1997.32876712329	1-20	1-20	13
27.4	1997.41369863014	1-20	1-20	13
29.2	1997.49589041096	1-20	1-20	13
32.2	1997.58082191781	1-20	1-20	13
30.9	1997.66575342466	1-20	1-20	13
27.9	1997.74794520548	1-20	1-20	13
24.7	1997.83287671233	1-20	1-20	13
19.6	1997.91506849315	1-20	1-20	13
21	1998	1-20	1-20	13
20.5	1998.08493150685	1-20	1-20	13
21.9	1998.16164383562	1-20	1-20	13
22.4	1998.24657534247	1-20	1-20	13
23.8	1998.32876712329	1-20	1-20	13
27.9	1998.41369863014	1-20	1-20	13
29.7	1998.49589041096	1-20	1-20	13
28.8	1998.58082191781	1-20	1-20	13
27	1998.66575342466	1-20	1-20	13
24.7	1998.74794520548	1-20	1-20	13
21.5	1998.83287671233	1-20	1-20	13
18.1	1998.91506849315	1-20	1-20	13
18.6	1999	1-20	1-20	13
18.1	1999.08493150685	1-20	1-20	13
19.1	1999.16164383562	1-20	1-20	13
20.1	1999.24657534247	1-20	1-20	13
21.5	1999.32876712329	1-20	1-20	13
23.8	1999.41369863014	1-20	1-20	13
25.6	1999.49589041096	1-20	1-20	13
27	1999.58082191781	1-20	1-20	13
25.2	1999.66575342466	1-20	1-20	13
24.7	1999.74794520548	1-20	1-20	13
21	1999.83287671233	1-20	1-20	13
18.6	1999.91506849315	1-20	1-20	13
18.6	2000	1-20	1-20	13
18.6	2000.08469945355	1-20	1-20	13
18.6	2000.16393442623	1-20	1-20	13
21	2000.24863387978	1-20	1-20	13
21.9	2000.3306010929	1-20	1-20	13
25.6	2000.41530054645	1-20	1-20	13
26.5	2000.49726775956	1-20	1-20	13
27.4	2000.58196721312	1-20	1-20	13
26.1	2000.66666666667	1-20	1-20	13
22.4	2000.74863387978	1-20	1-20	13
20.5	2000.83333333333	1-20	1-20	13
20.1	2000.91530054645	1-20	1-20	13
16.2	1995	1-21	1-21	14
19.1	1995.08493150685	1-21	1-21	14
22.4	1995.16164383562	1-21	1-21	14
26.1	1995.24657534247	1-21	1-21	14
28.3	1995.32876712329	1-21	1-21	14
33.5	1995.41369863014	1-21	1-21	14
36.9	1995.49589041096	1-21	1-21	14
33.9	1995.58082191781	1-21	1-21	14
34.8	1995.66575342466	1-21	1-21	14
29.7	1995.74794520548	1-21	1-21	14
23.4	1995.83287671233	1-21	1-21	14
19.1	1995.91506849315	1-21	1-21	14
17.1	1996	1-21	1-21	14
18.6	1996.08469945355	1-21	1-21	14
21.5	1996.16393442623	1-21	1-21	14
24.7	1996.24863387978	1-21	1-21	14
29.7	1996.3306010929	1-21	1-21	14
33.1	1996.41530054645	1-21	1-21	14
33.9	1996.49726775956	1-21	1-21	14
33.9	1996.58196721311	1-21	1-21	14
31.8	1996.66666666667	1-21	1-21	14
27.4	1996.74863387978	1-21	1-21	14
20.5	1996.83333333333	1-21	1-21	14
17.1	1996.91530054645	1-21	1-21	14
15.7	1997	1-21	1-21	14
16.2	1997.08493150685	1-21	1-21	14
21.5	1997.16164383562	1-21	1-21	14
23.4	1997.24657534247	1-21	1-21	14
28.8	1997.32876712329	1-21	1-21	14
31.8	1997.41369863014	1-21	1-21	14
35.2	1997.49589041096	1-21	1-21	14
34.8	1997.58082191781	1-21	1-21	14
33.9	1997.66575342466	1-21	1-21	14
27.9	1997.74794520548	1-21	1-21	14
22.4	1997.83287671233	1-21	1-21	14
16.7	1997.91506849315	1-21	1-21	14
17.6	1998	1-21	1-21	14
17.6	1998.08493150685	1-21	1-21	14
21	1998.16164383562	1-21	1-21	14
23.8	1998.24657534247	1-21	1-21	14
27	1998.32876712329	1-21	1-21	14
30.1	1998.41369863014	1-21	1-21	14
36	1998.49589041096	1-21	1-21	14
35.2	1998.58082191781	1-21	1-21	14
29.7	1998.66575342466	1-21	1-21	14
25.6	1998.74794520548	1-21	1-21	14
20.5	1998.83287671233	1-21	1-21	14
16.7	1998.91506849315	1-21	1-21	14
16.7	1999	1-21	1-21	14
17.6	1999.08493150685	1-21	1-21	14
19.6	1999.16164383562	1-21	1-21	14
22.9	1999.24657534247	1-21	1-21	14
25.6	1999.32876712329	1-21	1-21	14
30.1	1999.41369863014	1-21	1-21	14
33.1	1999.49589041096	1-21	1-21	14
33.1	1999.58082191781	1-21	1-21	14
31.8	1999.66575342466	1-21	1-21	14
27.4	1999.74794520548	1-21	1-21	14
21.5	1999.83287671233	1-21	1-21	14
16.7	1999.91506849315	1-21	1-21	14
16.7	2000	1-21	1-21	14
18.1	2000.08469945355	1-21	1-21	14
19.6	2000.16393442623	1-21	1-21	14
25.2	2000.24863387978	1-21	1-21	14
27.9	2000.3306010929	1-21	1-21	14
31.8	2000.41530054645	1-21	1-21	14
32.7	2000.49726775956	1-21	1-21	14
32.7	2000.58196721312	1-21	1-21	14
31.8	2000.66666666667	1-21	1-21	14
24.3	2000.74863387978	1-21	1-21	14
18.6	2000.83333333333	1-21	1-21	14
17.6	2000.91530054645	1-21	1-21	14
11.6	1995	1-22	1-22	15
16.7	1995.08493150685	1-22	1-22	15
19.6	1995.16164383562	1-22	1-22	15
25.2	1995.24657534247	1-22	1-22	15
29.2	1995.32876712329	1-22	1-22	15
34.8	1995.41369863014	1-22	1-22	15
38.9	1995.49589041096	1-22	1-22	15
34.8	1995.58082191781	1-22	1-22	15
34.8	1995.66575342466	1-22	1-22	15
28.3	1995.74794520548	1-22	1-22	15
20.1	1995.83287671233	1-22	1-22	15
13.7	1995.91506849315	1-22	1-22	15
14.7	1996	1-22	1-22	15
17.1	1996.08469945355	1-22	1-22	15
21.5	1996.16393442623	1-22	1-22	15
26.5	1996.24863387978	1-22	1-22	15
33.1	1996.3306010929	1-22	1-22	15
38.1	1996.41530054645	1-22	1-22	15
36.5	1996.49726775956	1-22	1-22	15
37.7	1996.58196721311	1-22	1-22	15
32.2	1996.66666666667	1-22	1-22	15
27.9	1996.74863387978	1-22	1-22	15
18.1	1996.83333333333	1-22	1-22	15
13.7	1996.91530054645	1-22	1-22	15
13.7	1997	1-22	1-22	15
15.2	1997.08493150685	1-22	1-22	15
22.9	1997.16164383562	1-22	1-22	15
24.7	1997.24657534247	1-22	1-22	15
31.8	1997.32876712329	1-22	1-22	15
35.2	1997.41369863014	1-22	1-22	15
37.3	1997.49589041096	1-22	1-22	15
35.6	1997.58082191781	1-22	1-22	15
34.4	1997.66575342466	1-22	1-22	15
26.1	1997.74794520548	1-22	1-22	15
18.6	1997.83287671233	1-22	1-22	15
11.1	1997.91506849315	1-22	1-22	15
13.7	1998	1-22	1-22	15
14.2	1998.08493150685	1-22	1-22	15
21	1998.16164383562	1-22	1-22	15
24.3	1998.24657534247	1-22	1-22	15
27.9	1998.32876712329	1-22	1-22	15
34.4	1998.41369863014	1-22	1-22	15
41.4	1998.49589041096	1-22	1-22	15
38.1	1998.58082191781	1-22	1-22	15
33.9	1998.66575342466	1-22	1-22	15
25.2	1998.74794520548	1-22	1-22	15
19.6	1998.83287671233	1-22	1-22	15
14.2	1998.91506849315	1-22	1-22	15
14.2	1999	1-22	1-22	15
17.1	1999.08493150685	1-22	1-22	15
21	1999.16164383562	1-22	1-22	15
24.3	1999.24657534247	1-22	1-22	15
30.1	1999.32876712329	1-22	1-22	15
35.2	1999.41369863014	1-22	1-22	15
37.3	1999.49589041096	1-22	1-22	15
38.5	1999.58082191781	1-22	1-22	15
34.8	1999.66575342466	1-22	1-22	15
27.9	1999.74794520548	1-22	1-22	15
21.5	1999.83287671233	1-22	1-22	15
14.2	1999.91506849315	1-22	1-22	15
14.7	2000	1-22	1-22	15
17.6	2000.08469945355	1-22	1-22	15
20.5	2000.16393442623	1-22	1-22	15
27.4	2000.24863387978	1-22	1-22	15
32.2	2000.3306010929	1-22	1-22	15
36.5	2000.41530054645	1-22	1-22	15
36.9	2000.49726775956	1-22	1-22	15
35.6	2000.58196721312	1-22	1-22	15
35.6	2000.66666666667	1-22	1-22	15
26.1	2000.74863387978	1-22	1-22	15
15.7	2000.83333333333	1-22	1-22	15
14.7	2000.91530054645	1-22	1-22	15
6.39999999999998	1995	1-23	1-23	16
13.7	1995.08493150685	1-23	1-23	16
16.2	1995.16164383562	1-23	1-23	16
22.9	1995.24657534247	1-23	1-23	16
27	1995.32876712329	1-23	1-23	16
33.9	1995.41369863014	1-23	1-23	16
36.5	1995.49589041096	1-23	1-23	16
36	1995.58082191781	1-23	1-23	16
32.7	1995.66575342466	1-23	1-23	16
23.8	1995.74794520548	1-23	1-23	16
16.2	1995.83287671233	1-23	1-23	16
9.59999999999997	1995.91506849315	1-23	1-23	16
11.1	1996	1-23	1-23	16
15.2	1996.08469945355	1-23	1-23	16
19.6	1996.16393442623	1-23	1-23	16
26.1	1996.24863387978	1-23	1-23	16
32.7	1996.3306010929	1-23	1-23	16
37.7	1996.41530054645	1-23	1-23	16
38.9	1996.49726775956	1-23	1-23	16
38.1	1996.58196721311	1-23	1-23	16
30.9	1996.66666666667	1-23	1-23	16
25.2	1996.74863387978	1-23	1-23	16
15.2	1996.83333333333	1-23	1-23	16
9.59999999999997	1996.91530054645	1-23	1-23	16
9.09999999999997	1997	1-23	1-23	16
12.1	1997.08493150685	1-23	1-23	16
21	1997.16164383562	1-23	1-23	16
23.8	1997.24657534247	1-23	1-23	16
32.7	1997.32876712329	1-23	1-23	16
36	1997.41369863014	1-23	1-23	16
37.7	1997.49589041096	1-23	1-23	16
37.3	1997.58082191781	1-23	1-23	16
32.7	1997.66575342466	1-23	1-23	16
22.9	1997.74794520548	1-23	1-23	16
14.2	1997.83287671233	1-23	1-23	16
6.39999999999998	1997.91506849315	1-23	1-23	16
9.59999999999997	1998	1-23	1-23	16
9.59999999999997	1998.08493150685	1-23	1-23	16
17.1	1998.16164383562	1-23	1-23	16
22.4	1998.24657534247	1-23	1-23	16
27	1998.32876712329	1-23	1-23	16
33.9	1998.41369863014	1-23	1-23	16
41.8	1998.49589041096	1-23	1-23	16
38.1	1998.58082191781	1-23	1-23	16
30.9	1998.66575342466	1-23	1-23	16
22.4	1998.74794520548	1-23	1-23	16
15.2	1998.83287671233	1-23	1-23	16
10.6	1998.91506849315	1-23	1-23	16
10.6	1999	1-23	1-23	16
13.7	1999.08493150685	1-23	1-23	16
19.6	1999.16164383562	1-23	1-23	16
23.4	1999.24657534247	1-23	1-23	16
30.5	1999.32876712329	1-23	1-23	16
36.5	1999.41369863014	1-23	1-23	16
40.2	1999.49589041096	1-23	1-23	16
38.9	1999.58082191781	1-23	1-23	16
32.7	1999.66575342466	1-23	1-23	16
25.6	1999.74794520548	1-23	1-23	16
18.1	1999.83287671233	1-23	1-23	16
10.6	1999.91506849315	1-23	1-23	16
10.6	2000	1-23	1-23	16
14.2	2000.08469945355	1-23	1-23	16
19.1	2000.16393442623	1-23	1-23	16
27.9	2000.24863387978	1-23	1-23	16
34.4	2000.3306010929	1-23	1-23	16
37.3	2000.41530054645	1-23	1-23	16
40.6	2000.49726775956	1-23	1-23	16
36.5	2000.58196721312	1-23	1-23	16
34.4	2000.66666666667	1-23	1-23	16
24.7	2000.74863387978	1-23	1-23	16
11.1	2000.83333333333	1-23	1-23	16
11.1	2000.91530054645	1-23	1-23	16
-0.400000000000034	1995	1-24	1-24	17
9.09999999999997	1995.08493150685	1-24	1-24	17
9.09999999999997	1995.16164383562	1-24	1-24	17
16.7	1995.24657534247	1-24	1-24	17
20.1	1995.32876712329	1-24	1-24	17
28.3	1995.41369863014	1-24	1-24	17
30.9	1995.49589041096	1-24	1-24	17
31.4	1995.58082191781	1-24	1-24	17
25.6	1995.66575342466	1-24	1-24	17
18.1	1995.74794520548	1-24	1-24	17
11.1	1995.83287671233	1-24	1-24	17
3.59999999999997	1995.91506849315	1-24	1-24	17
4.19999999999999	1996	1-24	1-24	17
9.59999999999997	1996.08469945355	1-24	1-24	17
13.2	1996.16393442623	1-24	1-24	17
20.5	1996.24863387978	1-24	1-24	17
27	1996.3306010929	1-24	1-24	17
32.7	1996.41530054645	1-24	1-24	17
35.6	1996.49726775956	1-24	1-24	17
32.7	1996.58196721311	1-24	1-24	17
26.1	1996.66666666667	1-24	1-24	17
19.6	1996.74863387978	1-24	1-24	17
9.09999999999997	1996.83333333333	1-24	1-24	17
2.5	1996.91530054645	1-24	1-24	17
2.5	1997	1-24	1-24	17
5.79999999999996	1997.08493150685	1-24	1-24	17
14.7	1997.16164383562	1-24	1-24	17
17.6	1997.24657534247	1-24	1-24	17
27.4	1997.32876712329	1-24	1-24	17
30.9	1997.41369863014	1-24	1-24	17
33.1	1997.49589041096	1-24	1-24	17
33.1	1997.58082191781	1-24	1-24	17
26.1	1997.66575342466	1-24	1-24	17
17.1	1997.74794520548	1-24	1-24	17
9.09999999999997	1997.83287671233	1-24	1-24	17
1.29999999999995	1997.91506849315	1-24	1-24	17
4.19999999999999	1998	1-24	1-24	17
2.5	1998.08493150685	1-24	1-24	17
12.1	1998.16164383562	1-24	1-24	17
16.7	1998.24657534247	1-24	1-24	17
21.9	1998.32876712329	1-24	1-24	17
30.5	1998.41369863014	1-24	1-24	17
36.5	1998.49589041096	1-24	1-24	17
34.8	1998.58082191781	1-24	1-24	17
25.2	1998.66575342466	1-24	1-24	17
17.1	1998.74794520548	1-24	1-24	17
9.09999999999997	1998.83287671233	1-24	1-24	17
5.29999999999996	1998.91506849315	1-24	1-24	17
5.29999999999996	1999	1-24	1-24	17
8.5	1999.08493150685	1-24	1-24	17
14.2	1999.16164383562	1-24	1-24	17
18.6	1999.24657534247	1-24	1-24	17
26.1	1999.32876712329	1-24	1-24	17
32.2	1999.41369863014	1-24	1-24	17
34.8	1999.49589041096	1-24	1-24	17
31.4	1999.58082191781	1-24	1-24	17
27.9	1999.66575342466	1-24	1-24	17
21.9	1999.74794520548	1-24	1-24	17
13.2	1999.83287671233	1-24	1-24	17
4.69999999999999	1999.91506849315	1-24	1-24	17
4.19999999999999	2000	1-24	1-24	17
5.79999999999996	2000.08469945355	1-24	1-24	17
13.7	2000.16393442623	1-24	1-24	17
24.3	2000.24863387978	1-24	1-24	17
30.9	2000.3306010929	1-24	1-24	17
33.9	2000.41530054645	1-24	1-24	17
35.2	2000.49726775956	1-24	1-24	17
33.5	2000.58196721312	1-24	1-24	17
28.8	2000.66666666667	1-24	1-24	17
21	2000.74863387978	1-24	1-24	17
5.79999999999996	2000.83333333333	1-24	1-24	17
4.69999999999999	2000.91530054645	1-24	1-24	17
24.7	1995	1-3	1-3	18
24.7	1995.08493150685	1-3	1-3	18
24.7	1995.16164383562	1-3	1-3	18
24.7	1995.24657534247	1-3	1-3	18
25.6	1995.32876712329	1-3	1-3	18
23.8	1995.41369863014	1-3	1-3	18
23.4	1995.49589041096	1-3	1-3	18
21.9	1995.58082191781	1-3	1-3	18
22.4	1995.66575342466	1-3	1-3	18
22.9	1995.74794520548	1-3	1-3	18
22.9	1995.83287671233	1-3	1-3	18
24.3	1995.91506849315	1-3	1-3	18
23.8	1996	1-3	1-3	18
23.4	1996.08469945355	1-3	1-3	18
25.2	1996.16393442623	1-3	1-3	18
24.3	1996.24863387978	1-3	1-3	18
24.3	1996.3306010929	1-3	1-3	18
23.8	1996.41530054645	1-3	1-3	18
22.9	1996.49726775956	1-3	1-3	18
22.4	1996.58196721311	1-3	1-3	18
22.4	1996.66666666667	1-3	1-3	18
22.4	1996.74863387978	1-3	1-3	18
23.4	1996.83333333333	1-3	1-3	18
23.4	1996.91530054645	1-3	1-3	18
23.4	1997	1-3	1-3	18
24.3	1997.08493150685	1-3	1-3	18
25.6	1997.16164383562	1-3	1-3	18
25.6	1997.24657534247	1-3	1-3	18
24.7	1997.32876712329	1-3	1-3	18
24.7	1997.41369863014	1-3	1-3	18
23.8	1997.49589041096	1-3	1-3	18
23.8	1997.58082191781	1-3	1-3	18
22.9	1997.66575342466	1-3	1-3	18
22.9	1997.74794520548	1-3	1-3	18
24.3	1997.83287671233	1-3	1-3	18
24.3	1997.91506849315	1-3	1-3	18
25.2	1998	1-3	1-3	18
26.5	1998.08493150685	1-3	1-3	18
26.5	1998.16164383562	1-3	1-3	18
25.2	1998.24657534247	1-3	1-3	18
25.6	1998.32876712329	1-3	1-3	18
23.8	1998.41369863014	1-3	1-3	18
22.9	1998.49589041096	1-3	1-3	18
22.4	1998.58082191781	1-3	1-3	18
21.9	1998.66575342466	1-3	1-3	18
21.9	1998.74794520548	1-3	1-3	18
23.4	1998.83287671233	1-3	1-3	18
23.8	1998.91506849315	1-3	1-3	18
23.4	1999	1-3	1-3	18
23.8	1999.08493150685	1-3	1-3	18
23.8	1999.16164383562	1-3	1-3	18
23.8	1999.24657534247	1-3	1-3	18
23.4	1999.32876712329	1-3	1-3	18
23.4	1999.41369863014	1-3	1-3	18
22.4	1999.49589041096	1-3	1-3	18
22.4	1999.58082191781	1-3	1-3	18
21.5	1999.66575342466	1-3	1-3	18
21.5	1999.74794520548	1-3	1-3	18
22.4	1999.83287671233	1-3	1-3	18
23.4	1999.91506849315	1-3	1-3	18
23.8	2000	1-3	1-3	18
24.3	2000.08469945355	1-3	1-3	18
24.3	2000.16393442623	1-3	1-3	18
24.3	2000.24863387978	1-3	1-3	18
23.4	2000.3306010929	1-3	1-3	18
22.9	2000.41530054645	1-3	1-3	18
21.9	2000.49726775956	1-3	1-3	18
21.9	2000.58196721312	1-3	1-3	18
21.5	2000.66666666667	1-3	1-3	18
23.4	2000.74863387978	1-3	1-3	18
23.8	2000.83333333333	1-3	1-3	18
24.3	2000.91530054645	1-3	1-3	18
25.2	1995	1-4	1-4	19
25.2	1995.08493150685	1-4	1-4	19
